6.26383115058065E+017	neutral	"Oh F that it's choreographed" No F u lol.. Seth Rollins' Knee Breaks John Cena's Nose on Monday Night Raw http://t.co/jWuG6HVU5T	
6.26388249259442E+017	neutral	Rolling Stone named Obama the 9th best SNL cast member of all-time, but I don't think he was better than David Spade.	
6.26389162279703E+017	neutral	@amazonhelp Yeah I know but I want to know when the 3rd generation Moto G will be available to buy	
6.26389418643866E+017	negative	Very bad idea 2 allow the dead body of Yakub to come to Mumbai-situation may become evn more tense @Dev_Fadnavis @HMOIndia @BJPRajnathSingh	
6.2639009864117E+017	positive	Tomorrow is the last day to see Ant-Man so Mission: Impossible Rogue Nation can begin Friday, July 31st. To see... http://t.co/0hSI2cFlkL	
6.26390597096477E+017	negative	one may argue yakub has gone thro process. hanging on his birthday is bigger message and scar to paki lovers. dangerous game has just begun	
6.26391080049734E+017	neutral	Anywho, I'm not really sure what I think of Ant-Man. May need some time to mull it over	
6.26392505903411E+017	positive	Ant-Man is here through the 30th!! #AntMan #Summer http://t.co/PfEUoXh1EI	
6.26392741077889E+017	negative	if Yakub had faith in Indian Judicial System that he came back, why did he blow up people in Mar-93 as justice for riot victims?	
6.2639298276642E+017	positive	Still really want to see Ant-Man, hopefully tonight or tomorrow.	
6.26394843074294E+017	negative	Would love to watch the live screening of Yakub being hanged tomorrow... #YakubVerdict	
6.26396158336831E+017	neutral	What's hot in Montgomery and Prince George's real estate - Here is just a snapshot of the Maryland real estate mar... http://t.co/hrgdn4bcml	
6.26397422961459E+017	neutral	Boko Haram May Resume Talks With FG - SOURCES close to the leadership of the Boko Haram insurgents have... http://t.co/AIhtumszlI #News	
6.26398402952081E+017	negative	@mihirssharma Hey fucker! Cry as much u want.Ur "bother" Yakub is going to be hang tomorrow.Suck it bitch.	
6.26409719251497E+017	neutral	Motorola has announced their 3rd generation Moto G smartphone and we have all the details on this new Motorola... http://t.co/i0EilzlSPi	
6.26411417378226E+017	negative	@brownbrumby Agree with 2nd part,but Yakub is no reason. Best logical argument against his hanging by @Raghav_Bahl. @YRDeshmukh @asadowaisi	
6.26412096977146E+017	negative	I wish Mani Shankar Aiyar commit suicide tonight to meet Yakub tomorrow in hell	
6.26413175815012E+017	negative	@Flipkart @MotorolaIndia Flipkart isn't letting me exchange my Moto G 2nd gen mobile. They are cancelling my orders. You just lost a buyer.	
6.26414185451098E+017	neutral	@ndtv Left parties&amp;eminent citizens' request to grant Mercy to Yakub may be rejected by President since he  faithfully follows govt advice.	
6.26414873417626E+017	negative	#YakubToHang Matter of fate; Yakub to be hanged tomorrow on his b'day. Apart 4rm all v sud nt forget dat he is being paid off 4 his sins.	
6.26416610505396E+017	negative	Yakub death may be unfortunate bt we shud respect SC's decision n not vitiate atmosphere in the name of religion #YakubToHang #YakubVerdict	
6.26416627534291E+017	neutral	@chhotahazri yest, the state feared Yakub may get more supporters through protests. Today, they have what they want. Nothing to lose	
6.26421206451913E+017	positive	He's a handsome devil, isn't he? Catch him in Ant-Man, screening for the last time tomorrow! https://t.co/VZDZUhAMD0 http://t.co/ByJl2bZQev	
6.26422301928526E+017	negative	Yakub meman    Going to hang the credibility of Indian judiciary tomorrow. Rules for mercy and humqnity not for rope.	
6.26426097337373E+017	neutral	Tomorrow Salman Khan @BeingSalmanKhan will be first one cry on mayyat of Yakub, he must already be on the way to Nagpur	
6.26426546883011E+017	negative	Hulk Hogan. More like Bulk Fooligan. Some folks never know when it's time to leave the room. He's had his day in the sun. Time to go away!	
6.26428123442065E+017	positive	Charles Gets The Grandkids Into Gardening: He may be only two years old but it seems Prince George's grandfath... http://t.co/Kq0YRUl6dB	
6.26429425060606E+017	neutral	Watchman on the Wall: Obama and NATO Plan To Attack Israel In October WR15-207 http://t.co/wyMnEvXmAx	
6.26429620431094E+017	negative	All stoned with weed march to Jantar Mantar. LOL. Y don't @kavita_krishnan volunteer to be hanged instead of Yakub? https://t.co/BgAc4fZYZG	
6.26431344462053E+017	neutral	Sam and sat in a Dunkin donuts for an hour bc I thought I locked my keys in the car but they were actually in my pocket the whole time :///	
6.26431375344665E+017	negative	Worse ! Yakub was the polished thinktank CEO, Tiger was the roughneck shop-floor-Foreman of this evil-enterprise !  https://t.co/o3Bd4HrluE	
6.26431936349671E+017	negative	The most conclusive argument against the bleeding hearts and why logic doesn't hold for them in Yakub's hanging. https://t.co/RrlAj1K9aN	
6.26432959550112E+017	neutral	Tomorrow's Last Day of Yakub ! Hope it Be done ! Rest In Piece To Yakub  #YakubToHang	
6.26433215251624E+017	negative	@SappyReDevil Yakub has to be hanged and he will definitely be hanged at 7 am tomorrow morning. Birthday = death day.	
6.26433297590186E+017	neutral	Floyd Mayweather may be planning to use Andre Berto as 'tune-up' for a rematch with Manny Pacquiao, says new... http://t.co/hR4TP76xYm	
6.26433405220225E+017	positive	No work for the rest of the week means Ant-Man tomorrow morning, followed by a trip to the comic shop, and much lazing about.	
6.26433740558979E+017	neutral	Ant-Man ends this Thursday. See it before it goes. Plays daily at 1:15, 3:50, 6:40 &amp; 9:40 PM http://t.co/AIWyf3J5av	
6.26433871664382E+017	neutral	#YakubMemon the gvt shld not b partial on criminal..and also my deep condolence to yakub's family if he hangd 2mrw..may allah wit u..	
6.26435631011512E+017	positive	@MarieDJones Think Sharknado is on Netflix. While being a veggie today I may look for it. :)	
6.26437213488706E+017	negative	@rupasubramanya your arguments may be valid in an overarching debate on DP. Too late in the game now for Yakub. Folks shut have spoken...	
6.26437371999977E+017	neutral	Wed Jul 29 12:01:22 +0000 2015	"...Yakub may well deserve the finding of guilt. The courts may well have rendered the correct judgments in the... http://t.co/qZguV92V85
6.2643750990447E+017	neutral	Nirvana special at Liquidation @HeebiesBasement  this Saturday 11pm-4am FREE entry Come as you are (but pls bring photo ID)	
6.26439936137261E+017	positive	Top 5 Best New Moto G Phone Cases: If you're looking for a phone case for your new Moto G (3rd gen), here are ... http://t.co/r547B3XIDz	
6.26440551819309E+017	neutral	Looks like yakub will be going on a date with his 72 wives tomorrow. #HangYakubNow	
6.2644230568414E+017	neutral	#yakubToHang Breaking NEWS : President studying Yakub's mercy plea.Says he doesnt want to decide in haste.Needs time.Hanging may not happen	
6.26443860089029E+017	negative	If all the 297 traitors sign an affidavit to be hung instead of Yakub, SM might recommend Yakub to be released tomorrow.  Ur time starts now	
6.264443758416E+017	negative	Pranab Mukherjee has just again rejected Yakub's 2nd mercy petition, hanging would be on as per schedule at 7am tomorrow #HangYakubNow .	
6.26444448419807E+017	neutral	John Kasich and Rick Perry are vying for the 10th slot. But a tie could mean another podium on the debate stage.	
6.26444746899075E+017	negative	Spare me the nuances, Yakub is certainly not innocent. Rarest of the rare case? May be! #YakubToHang	
6.26445660846338E+017	neutral	@NaughtyBeyotch This is like Floyd Mayweather challenging a 3rd grade girl with MS to a fight. #overmatched	
6.26446263282602E+017	neutral	@abhishek if the FHD screen of Yureka Plus is better than Moto G 3rd Gen?	
6.26446428735304E+017	neutral	@javedmansari : Why do not you go to President and make a personal appeal for Yakub's mercy ?. Who knows, it may click.	
6.26446928805528E+017	neutral	. @ndtv says activists are planning to march to the SC to petition the SC for mercy to Yakub...	
6.26447162683998E+017	positive	Heeeeey @101WKQX and @Sabra, I would love to see the great Sir Paul McCartney on Friday at Lolla!! #SpreadTheWorld	
6.26448134164476E+017	negative	Still not clear whether Yakub will be hanged Thursday! One more challenge to his death sentence in the SC	
6.26451612622524E+017	positive	@michaelbdiamond @JorgeSoler68 @CubsJoeMadd @Cubs September sounds good... 9/26 is kris Bryant bobblehead day, could be a good one!	
6.26452513173012E+017	neutral	Yakub will be hanged tomorrow. But his execution has exposed ugly face of our journalists. Isn't it. https://t.co/9oiYdfzu92	
6.26453721849815E+017	negative	I want to hear yakub dead, when I wake up tomorrow #HangYakub	
6.26454318644884E+017	negative	Why is Stone Cold on the cover of #WWE2K16? He's hardly ever on anymore. Seth Rollins would be better. This may declare a no buy for me!	
6.26457697643332E+017	positive	Ohhhhh, do I see MI:5 or Ant-Man on Friday at the cinema... Hmmmm.	
6.26457894960042E+017	negative	If something wrong happen tomorrow due to Yakub death sentence, media should be blame for it. They r making it more sensitive. #YakubToHang	
6.26458230516912E+017	neutral	A special bench may be constituted to hear Yakub's fresh plea overnight, reports @AnushaSoni23 from outside the Chief Justice's residence.	
6.26460744205275E+017	neutral	@kkalpu  Oh.14 days is there?   Thanks for the information. Any way this is the 2nd mercy petition. This has no value.  Yakub has to hang	
6.26461280975479E+017	negative	@tajinderbagga No issues if he is saving an innocent of any religion, but Yakub killed hundreds of innocent, tomo Bhushan may back ISIS too!	
6.26461436277998E+017	negative	Why Yakub is so scared of death, when he is sure of getting 72 virgins tomorrow? Why Siculars are denying Allah's guaranteed reward? Sad.	
6.26461610668769E+017	negative	I don't have Faith on  constitution.Sorry to Yakub's family.. May God bless Yakub's soul with rest and peace in heaven.Hang rapist first..	
6.2646161383979E+017	neutral	Anyone wanna go to the city Friday morning and see Jason Aldean perform a couple songs	
6.26462107110806E+017	neutral	@KanchanGupta Better to release Yakub tomorrow morning in Mumbai Churchgate or CST station in the peak hours! Our people will take care....	
6.26463771918098E+017	negative	I think aftr seeing all this #YakubToHang drama, the security guy at d jail would like to shoot Yakub dead rather than hanging him tomorrow	
6.26466558039204E+017	negative	Dr. going to see lot of people of stomach pain due to yakub's hanging tomorrow @abhijeetsinger @sardesairajdeep @MrsGandhi @smitaprakash	
6.2646704449457E+017	positive	Officially going to the Kenny Chesney, Jason Aldean, Brantley Gilbert, and Cole Swindal concert on Saturday!! Excited beyond words!!	
6.26467123787919E+017	neutral	Booker T will be addressing the Hulk Hogan controversy this Saturday night on his Heated Conversations podcast.	
6.26475730042425E+017	neutral	CJI MAY hear Yakub's latest petition at 2.Way to go PB!Wtvr else you might say,he's one of the BEST PIL lawyers in the country.Return to AAP	
6.26475868034957E+017	negative	And even after all the petitions, all the hearings, someone will say tomorrow that Yakub didn't get a fair trial.	
6.26479889177297E+017	positive	It's official: FINALLY get to go see Ant-Man tomorrow!! First real day off in 2 months!! So stoked- NO SPOILERS, MARVEL NATION!!	
6.26480074242564E+017	neutral	Well said @smarket If anyone watching this Yakub episode they may think this is the only case whole Indian Judiciary has at the moment.Shame	
6.26481876157403E+017	neutral	Prince George can't wait to take the crown from his dad.   https://t.co/OMRx6UMUOy	
6.26483517870834E+017	neutral	In his bid to stop the Boko Haram insurgency President Muhammadu Buhari will visit one more country on August 1,... http://t.co/uu9iHe2HhZ	
6.26499904815411E+017	neutral	If Indian agencies just lookout for who were in contact with these people trying to save Yakub, they may end up finding all conspirators !	
6.26500433251426E+017	positive	Might just have to hit up Monday night raw because Brock Lesnar is going to be there.	
6.26504589441954E+017	positive	Also tomorrow on http://t.co/5S3JnGVn9G you'll find my review of Ant-Man. That's right bitches, I actually saw a new film at the cinema!	
6.26504615324836E+017	neutral	NORTH AMERICA: 'Ant-Man' Claims #1 on Tuesday with $4.27M; 'Minions' Remains a Close #2 with $4.01M; 'Pixels' ... http://t.co/Isv8ZtgXvQ	
6.26504623537263E+017	neutral	Pretty sure it's from American Greetings. I may have bought the Dean Ambrose and Roman Reigns cards yesterday. ;) https://t.co/sznMSrMfNh	
6.2650471273755E+017	neutral	@deepak110793 @pbhushan1 dear I'm not supporting Yakub. I'M just supporting Judiciary. it will be big political debate tomorrow if nt adrsd	
6.26505713523782E+017	neutral	@KayleighMQuinn Don't worry bbz, tomorrow will be George Osborne getting booed at the Paralympics.	
6.26509314300121E+017	neutral	Do not think Modi is the target for Yakub drama. We may not like #AdarshLiberal lawyers like PB, but those few r smart. Ample effort 1/2	
6.2651236779957E+017	neutral	#BREAKING  Lawyers in midnight hearing say Yakub's only mercy was on Wednesday. Earlier one was by his bro &amp; acc to rule he be given 14 days	
6.26513054201704E+017	negative	desperately want to go to jason aldean in september with my niggas but the majority of my friends hate country :,( sad tweet	
6.26515352378212E+017	neutral	Defence lawyer also clarifies that earlier Mercy petition was from Yakub kin. Wednesday's petition was the 1st from death sentence convict.	
6.26516063899922E+017	neutral	Lawyers argue that Yakub filed mercy plea for the first time in his own name on Wednesday. Hence, he should get 14 days' @renu_18	
6.26516264890929E+017	neutral	Lawyers argue that Yakub filed mercy plea 4 1st time on Wednesday.so,he shd get 14 days' time before hanging. @news24tvchannel	
6.26516723647316E+017	neutral	My Bench would be. 6th man Seth Rollins. Chris Jericho. Brock Lesnar. Ric Flair, and.... John Cena... just kidding. NOT CENA. xD	
6.26516723647316E+017	neutral	My Bench would be. 6th man Seth Rollins. Chris Jericho. Brock Lesnar. Ric Flair, and.... John Cena... just kidding. NOT CENA. xD	
6.26517818721202E+017	neutral	@ndtv A Culprit should be punished not matter what the religion may be, but in Yakub's case,	
6.26521832686928E+017	neutral	Today or tomorrow, Yakub has to meet with 72 Hoors for all his hard work.  right??  So let that be today na. #HangYakub	
6.26524521407779E+017	neutral	Each of Yakub's family member will file mercy petitions at the gap of 13 days each.  https://t.co/nggWZvYXcJ	
6.26533602226876E+017	positive	Get paid on Friday and all I can think about wanting to do is go to the cinema to watch Ant-Man, too many good looking films coming out	
6.2653465781579E+017	negative	Yakub's Mercy plea has been rejected.  May you be served justice in here after.  #YakubMemon	
6.26535124117516E+017	positive	Vegas Sept 12 Floyd Mayweather undercard. Make sure you there!!	
6.26537598996099E+017	positive	@ThePaddyMcB Fair enough. Unrelated, think I may go see Ant-Man again tomorrow if you're interested.	
6.26539041823916E+017	neutral	@mediacrooks .. The way they went about defending gave me impression malini barkha wanted to be 2nd 3 rd wife of yakub on release.	
6.26548149771993E+017	neutral	One of my older campers texted me and was like "what do you want tomorrow I'm bringing in Dunkin for the senior counsellors" OK WHAT A SAINT	
6.26550916859228E+017	neutral	According to the official website of MSG, Brock Lesnar will be at the WWE Live Event on Oct 3rd in NYC, NY. http://t.co/tEvzkvcR0j	
6.26554457258504E+017	neutral	@mediacrooks @abpnewstv given chances they may take interview of Yakub too.....and play it for days with some voting/competition too....	
6.26554599667827E+017	neutral	ONE DAY Dean Ambrose will the WWE Champion the date April 3 2016 #wrestlemania32 NOTHING WILL STOP the #LunaticFringe http://t.co/dr4jXnc96a	
6.26560152540455E+017	neutral	Ends this Thursday. Have you seen Marvel's "Ant-Man" yet? http://t.co/cqp60hmeMb	
6.26560283037667E+017	neutral	To ensure there is no mob at Yakub's funeral,@IndiaToday is declaring on national television the two most likely places where it may happen.	
6.26562502713672E+017	positive	And like all those left behind by the 257 people he helped kill, hope Yakub's daughter finds peace &amp; a better world. She turns 21 tomorrow.	
6.26562953538613E+017	positive	I just saw Paper Towns today and I kinda wanna go see it again tomorrow	
6.26565093308789E+017	negative	That's one sex tape I hope to NEVER see!  Is Hulk Hogan a racist? Find out what @PeachesNCreamSF has to say about it http://t.co/1Bv5hkss8I	
6.26566204094812E+017	positive	Ant-Man was ok. Loved the action, first hour dull, 2nd hour great, villain was actually a good villain.	
6.26568917767426E+017	negative	They may have ditched Hulk Hogan but the WWE still stink: http://t.co/F2SQ5ADNtd http://t.co/Kz1up2mlvC	
6.26573617241834E+017	positive	@sardesairajdeep Tomorrow is Yakub's daughter's 21st birthday. Hope she will have a better tomorrow.	
6.26576068653138E+017	neutral	Dear 72 virgins you may take over Yakub now.  https://t.co/AtSoJEngiG	
6.26577710605713E+017	negative	But it's nothing that 257 families lost their family members because of Yakub.  https://t.co/U8A37eWphV	
6.26578472958317E+017	positive	Michael Douglas may not be coming back for another Marvel film...he did so good in Ant-Man though	
6.26586835536466E+017	neutral	Cotham gives up RBI single to Josh Hamilton, but the unearned run was charged to someone else. He got his first two MLB Ks escape 7th.	
6.26590473050833E+017	positive	Yooooo I'm taking all of the donuts Dunkin has tomorrow. Free inhabitant yo https://t.co/SABzJPG7v9	
6.26590767755039E+017	negative	@ndtv Y don't u ask ur reporters to collect pottys of Yakub menon so tomorrow you can sell it as Secular fertiliser..rubbish reporting shame	
6.26593268608975E+017	positive	Anyone wanna see Jason Aldean with me on the today show on Friday?? Cristina won't go	
6.26593806318604E+017	negative	News channels should stop telecasting the Yakub's news. It may lead 2 communal disturbance. Rather they can cover Abdul Kalam's last journey	
6.26594683087487E+017	positive	Hats off to Dupreme Court who sat till early morning n did not allow attempt to postpone the hanging of Yakub.	
6.2659779047553E+017	neutral	@VermaTyler no I'm in hilton head till the 8th lol go to Jason aldean sept. 19th! Alot of us are going!	
6.26599440825061E+017	neutral	Brothers please keep Sheikh Rabee in your dua, he has been sick since the day of Eid. May Allah make our beloved... http://t.co/4l5autrKrH	
6.26599586761712E+017	neutral	FRIDAY: Randy Orton vs. Rebel in a Fans Bring the Weapons Match	
6.26599822015894E+017	neutral	@The_FotoVogue well you forget that Yakub never returned to hide here in the 1st place. #ironic	
6.26600718233793E+017	neutral	As Sonia &amp; could not buy SC judgement in favor of Yakub, they are worried that Teesta and Tejpal may have to face the same fate.	
6.26600828254712E+017	negative	Yakub has gone. whatever happened may be right. I want asked Kiran bedi .that whatever Yakub done.it was wrong  but after Babri masjid --	
6.26601995584045E+017	neutral	Check out our 2nd episode. We tell you what we thought of Ant-Man and what Netflix shows to binge watch. https://t.co/pnHOb5WzsO	
6.26602303261311E+017	neutral	@SobatHAPE @Motorola When we can get the MOTO G (3rd Gen) in indonesia? #MotoG	
6.26602500330684E+017	positive	#Happy birthday Yakub, may God make you human next time..	
6.26609075690832E+017	negative	@D_J_Harvey I think they may want a guy with back problems. Here, have Ryan Braun!	
6.26614091356983E+017	neutral	The Mumbai blasts convict Yakub Memon hanged.  Seculars may sign a petition to declare Yakub as a "good terrorist" as he died on his b'day.	
6.26614430923559E+017	neutral	@UnSubtleDesi @digvijaya_28  If Congree rule at this time, Yakub may be on street with the help of 40 Ami Chando.	
6.26615947357458E+017	neutral	@here_sarja Today is not the death day of APJ Abdul Kalam's. He passed away on 27th. today is his janaja. its only Yakub's death day today.	
6.26618923467715E+017	neutral	Nobody should complain that Yakub didnt get full opportunity to get Justice though it may not have gone his way.Salute to Supreme Court.	
6.26620057024528E+017	negative	Tomorrow they will discuss #YakubHanged after their Friday prayer. Bad part is 100s of youth will get inspired to be the next Yakub.	
6.26620151371162E+017	neutral	@ibnkhabar  this people who try  to save "YAKUB"  may be with DAUD  n   CHUHA TIGER"...GADDAR GANG"	
6.26622844466651E+017	neutral	Planning to buy Moto G 3rd gen? Don't buy the cheaper one. Here is why: http://t.co/AWizCAwmyB http://t.co/OvUsonhDyy	
6.26625949413573E+017	positive	@alexisgraboski oh sweet! I'm going on Friday, me and my lady are gonna be at the main stage waiting Paul McCartney pretty much all day haha	
6.26628549647036E+017	negative	Yakub may or may not hav deseved death but he definitely deservd life imprisonment 4his deeds.Shame on those who are painting him as a saint	
6.26629475346702E+017	neutral	I'm waaaayyyyyyy too turnt for a Wednesday night. I blame Carli and whoever queued up the Kendrick version of Bad Blood on the radio.	
6.26630028554453E+017	neutral	'Yakub was innocent man'The scientists who discovered this truth should awarded with Nobel prize -&gt;@ambedkarperiyar  https://t.co/VkphPq0777	
6.26630488686526E+017	neutral	Brock Lesnar has been announced for the October 3rd #WWE live event in New York City. @BrockLesnar  @HeymanHustle http://t.co/fT30cJhxNi	
6.26630624720228E+017	negative	Actually today was Yakub's birthday. I wish him many many returns of this day. May he hang in hell too.!!	
6.26632433035813E+017	neutral	According to Rolling Stone the Straight Outta Compton OST will not be released August 1st but @drdre will anounce the release Date Saturday.	
6.26633012659118E+017	neutral	Brock Lesnar Announced For WWE Live Event In New York City: Brock Lesnar has been announced for the October 3r... http://t.co/pap2t1wfeT	
6.26637951296913E+017	neutral	Hulk Hogan's team calls leak of rant a low blow: Hulk Hogan's legal team in its lawsuit against Gawker says the website may have leak...	
6.26638316075528E+017	positive	i really sat through, and watched Bad Blood music video, becos i found out my GF was in it.	
6.26640095454478E+017	positive	Nirvana and whiskey it's a Wednesday night get wit me	
6.26642189787992E+017	neutral	@sassyinthecityx Who knows? Next CBB may have Hulk Hogan, The Lord in a brassiere and Chippy the Budgie.	
6.26642820833505E+017	neutral	July 30th is a Super Thursday at the Indian courts. Justice being delivered in case after case. First, Yakub. Now, Ambika Soni eviction.	
6.2664404915236E+017	neutral	Yakub's body to be brought to Mumbai, CM to make statement  Nagpur, Jul 30 (UNI) The body of 1993 Mumbai serial... http://t.co/SlszLZqfGL	
6.26644595045089E+017	negative	You mean I have wait until SHARKNADO 4 to know what happened to April?! This is bullcrap! Bullcrap I tell you! Ahhhh!!! #Sharknado3	
6.26644725492118E+017	positive	Prince George playing in his magical playground may be the cutest thing we can ever imagine http://t.co/uiwNHVHTOX http://t.co/ZftxeMwnyY	
6.266575186478E+017	neutral	@AAbduldalvi c u may want to know but by showing it agn &amp; agn we r hurting the family of Yakub ok	
6.26664091801776E+017	positive	I have tomorrow off so it's Friday to me! "What will you do with your day off, Kev?" Thanks for asking. I'll go see Ant-Man.	
6.26674709606765E+017	neutral	@madversity @anuragkashyap72 @IAmSudhirMishra For sequel question is if Imtiaz Ali ready to act as Yakub. He played the same in black friday	
6.26678129554289E+017	neutral	Buy Moto G( 3rd Gen, 16GB) Just Rs. 12,999 with Exclusive Launch OFFERS - Flipkart http://t.co/hbpCVzkACS	
6.26679971839214E+017	negative	Yakub is hanged.Y d cry!!Y d nonsense over his religion.Whtevr religion he may belong 2,he ws a terrorist n thts all 1 needs 2 c n undrstnd	
6.26687455190778E+017	negative	This pic worry all "Seculars" too.... the way they created sympathy for Yakub, may create many more such with that..  http://t.co/thLcx5Mkwf	
6.26688763360473E+017	neutral	@brownbrumby There was never any doubt about Yakub's involvement. What is moot is whether he had a deal. 'Black Friday' says he didn't.	
6.26689412173287E+017	positive	LONDON, July 28 (Reuters) - British finance minister George Osborne has appointed economist Gertjan Vlieghe to serve on the Bank of	
6.26691832114606E+017	negative	One may argue if hanging Yakub was right or wrong. But the people who are trying to portray him as a communal hero are purely anti-national	
6.26695057026888E+017	positive	Awww sooo True the 1st comment WonderGirls are Special and Gem of Kpop!! #Reboot #IFeelYou http://t.co/mhySccDfVk	
6.26702606207947E+017	neutral	Ohio Gov. John Kasich actually just 1 point from 4th in latest Q poll on jammed GOP field https://t.co/aJherYOhwP via @DispatchAlerts	
6.26710903564563E+017	neutral	Tomorrow I'm going to watch "Paper Towns". Do you recommend it guys?	
6.26712951790043E+017	neutral	#HongKong Golf-Johnson, Rose to light up Hong Kong Open: HONG KONG, July 30 Dustin Johnson will make his Hong ...  http://t.co/cnmvkIxk1A	
6.26713612757807E+017	positive	I had a really great time watching Ant-man, reminded me of the 1st time watching Iron man , where the character tries to learn who he is	
6.26714507797094E+017	negative	@flipkartsupport are you kidding me? I want to replace my old phone with Moto G 3rd Gen at any cost. Do anything. It's not my fault.	
6.26718050528571E+017	neutral	Some good tips and multi-media resources to help teach Lee's Mockingbird with Watchman. http://t.co/0BgABtAy3p #teachenglish #edchat #onted	
6.2671959393187E+017	neutral	Gino is hosting an U-18's event at Nirvana, Nottingham on the 13th of August - Big names performing on the night... http://t.co/rnbv0rScLa	
6.26720970313601E+017	negative	All those who petitioned for stopping Yakub's hanging , may hang themselves ...This would be the best  "Shraddhanjali" to him	
6.26721986077704E+017	neutral	I'm sorry, but if you see Paul Mccartney tomorrow you're weak af #Lollapalooza	
6.26725182896501E+017	neutral	Lost in the Trump polling boom is the fact that John Kasich is going to make top 10 (I think) in the 1st debate. http://t.co/5ESR0ggSEg	
6.26731988968321E+017	neutral	Aftr few days of"PERSPIRATION/DOUBT,NATION'S CONSCIENCE is REJOICING"fr 4th time in 10 years,in Yakub's Hanging lik it did in AFZAL GURU'S?	
6.26734711063249E+017	positive	Happy almost weekend! Celebrate your Thursday with a nice cold chocolate nirvana at $1 off!	
6.26737176592654E+017	negative	@thanthitv It seems that PMK leader may be wrongly advised about Yakub acts.PMK leader may think that he is patriot.	
6.26737410978791E+017	negative	You can't escape the truth by closing eyes.  If not Yakub today, something else tomorrow;they will be like this only https://t.co/MtZycRuAwa	
6.26739810258956E+017	neutral	.@bwoyblunder @India_Policy Sunday column  Praveen Swami: Yakub was just a small time smuggler	
6.26741714166792E+017	neutral	@minhazmerchant @kailashkaushik8 Presstitutes n othr anti-nationals were relating yakub's hanging with Modi........... 3rd class leeches	
6.26744219848147E+017	negative	Yakub meets destiny chosen by himself. For the killers waiting may be longer the destination will be the same!!!!	
6.26744874105111E+017	negative	Yakub financed the blasts and died but his brother did not care enough for him.  Tiger did not come and surrender  t http://t.co/yEH9cZFBGi	
6.2674880886571E+017	neutral	I am selling 2 tickets for Kenny Chesney and Jason Aldean at Arrowhead on Saturday. Message me if you or someone you know is interested	
6.26749317378933E+017	negative	This weekend on the Fair &amp; Balanced network, Fox News Sunday's guests are crazy conservative Rick Perry and nutty conservative John Kasich.	
6.26751189581894E+017	neutral	Bubble update: While you were tweeting Trump, John Kasich has surged ahead of Rick Perry for 10th &amp; final debate spot http://t.co/q7dVYsTQgm	
6.26751529677144E+017	neutral	Like, we're going to see Paul McCartney IRL, tomorrow???!!!	
6.26757224493355E+017	neutral	Sat in the pub have a non-alcoholic beverage before going to see Ant-Man.	
6.26758709822145E+017	neutral	The third generation of the Moto G is here! Two models available - starting at $180: https://t.co/I7NLtujPrd http://t.co/z7DPPfJ5GL	
6.26762687679083E+017	negative	Boko Haram Slits Throats Of 10 Fishermen Near Lake Chad: Boko Haram insurgents on Monday slit the throats of t... http://t.co/UT8RkIOnjB	
6.26763921236431E+017	neutral	@offstumped @NitiCentral Is it true that Pappu may visit Yakub's family after inspiring the FTII junkies sufficiently in Pune?	
6.26765597733339E+017	neutral	.@krishamoud When Chuck Norris claps his hands twice the sun turns off.	
6.26766314003038E+017	neutral	Prayers for Yakub at the Mahim dargah just ahead of burial http://t.co/RoE9dIZaj7 this is the state of Indian Muslims..they support them..	
6.26768977704784E+017	neutral	Here's a preview of the new Iron Maiden double-album The Book Of Souls, due September 4th. #RockfileRadio... http://t.co/Y8NvR7wnpa	
6.26777952282407E+017	neutral	Paul McCartney continues his tour with our LED Video Screens in Chicago tomorrow night #LED #Video #Screens #Tour http://t.co/eE18jPilJA	
6.26778235641139E+017	positive	July 23 was National Hot Dog Day.  I'm all for celebrating but is this taking it too far? http://t.co/PAyWdJOZKv	
6.26786212225757E+017	positive	Tonight come out for our WXTU promo! 7-8:30 you can win (2) tickets to see Jason Aldean on August 15th 2015!... http://t.co/xy1Qd4pNEd	
6.26789337406001E+017	neutral	http://t.co/9yWZxLcTiF  Nigeria said Thursday it has appointed a general to lead a new multinational task force created to fight Boko Haram	
6.26790003662832E+017	neutral	@MetsBooth actually he's watching Last  Monday Night RAW Big Show v Dean Ambrose right now	
6.26795024202773E+017	neutral	1st it was my boss, then my cousin and now Chuck Norris has the "taxi" song stuck in his head :/ @mdeluca2 @montenegroan	
6.2679619986602E+017	neutral	thanks to the radio at work I'm all depressed now with it playing JASON ALDEAN then house of the rising sun. Fighting with your BFF sucks	
6.26800028720325E+017	negative	One of the son of neighbor lawyer even said "these blood thirsty people will hang Yakub tomorrow" - Last Night	
6.26806714956804E+017	neutral	#SamDubose rest in peace. May you be liberated from suffering and attain complete nirvana. My prayers are with you.	
6.26808898914284E+017	neutral	@D_Lang3 @cjdippuh kris Bryant ain't no king. He's the 2nd best third baseman in Chicago on the 2nd best team in Chicago #SALADINO&gt;&gt;&gt;&gt;&gt;&gt;	
6.26812850917372E+017	positive	2) Asking for a friend who is going to Lolla for Paul McCartney tomorrow.  Yes, me. #fingerscrossed	
6.26815089686016E+017	neutral	Who can get my mom into Lolla tomorrow? She loves Paul McCartney more than she loves me	
6.26815577957384E+017	neutral	@geekyranjit How is it different from the Moto G (2nd Gen)? I mean areas of improvement or cons!	
6.26815631485182E+017	neutral	Hanging of Yakub proves that @BeingSalmanKhan may be a hero in reel life but in real life he is best to be ignored #YakubVerdict	
